CASEID,AGE,SEX,GENHEALTH,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
20100000000000,49,1,3,120,0,0,60,90,0,0,420,0,0,0,660
20100000000000,46,2,2,0,0,0,100,360,0,0,440,0,0,0,480
20100000000000,50,2,5,0,0,0,17,77,90,0,236,0,0,0,855
20100000000000,18,1,3,0,0,90,5,0,0,0,720,0,0,0,625
20100000000000,52,2,3,0,0,0,75,230,0,475,30,0,0,0,540
20100000000000,56,2,4,0,45,0,15,385,15,0,340,0,0,0,570
20100000000000,72,1,5,0,0,0,25,0,0,95,689,0,0,0,570
20100000000000,67,2,2,0,0,0,30,350,0,0,490,0,0,0,505
20100000000000,18,2,1,0,0,0,120,0,0,0,390,0,0,0,750
20100000000000,38,2,1,265,0,0,25,40,0,0,60,45,0,433,495
20100000000000,18,1,2,0,0,0,105,75,0,0,822,0,0,0,420
20100000000000,41,1,3,0,0,0,45,45,0,225,512,0,0,0,480
20100000000000,59,1,3,0,0,0,40,16,10,0,346,0,0,460,450
20100000000000,85,2,4,0,0,0,22,10,0,0,748,0,0,0,660
20100000000000,80,2,4,0,0,0,50,100,20,70,575,0,0,0,540
20100000000000,37,2,2,60,0,0,180,295,0,0,120,60,0,0,665
20100000000000,15,1,4,0,0,455,75,0,0,0,150,155,0,0,540
20100000000000,66,1,NA,0,0,0,160,70,0,0,75,90,0,465,450
20100000000000,37,2,3,140,0,0,80,410,0,0,200,0,0,0,580
20100000000000,41,1,3,0,0,180,10,0,25,0,150,0,0,630,245
20100000000000,44,2,3,0,0,0,120,30,60,0,160,0,0,245,210
20100000000000,79,2,4,0,0,0,60,60,60,0,450,0,0,0,705
20100000000000,32,2,4,357,0,0,70,92,57,0,145,0,0,0,630
20100000000000,63,1,2,0,0,0,35,180,0,0,65,280,0,0,610
20100000000000,18,1,2,0,0,280,50,5,0,0,250,90,0,135,420
20100000000000,64,2,3,0,0,0,140,280,100,0,235,0,0,0,572
20100000000000,45,1,2,0,0,0,90,215,242,0,105,0,0,0,583
20100000000000,38,2,1,80,0,0,30,120,265,0,105,60,0,0,610
20100000000000,64,1,3,30,0,0,85,240,0,180,283,120,0,0,422
20100000000000,79,2,2,0,0,0,60,225,0,0,190,0,345,0,480
20100000000000,35,2,3,77,0,0,45,125,40,0,180,0,0,0,863
20100000000000,70,2,3,0,0,0,150,0,0,0,110,0,0,660,480
20100000000000,38,2,3,35,60,0,15,220,60,0,430,0,0,0,495
20100000000000,44,2,3,0,0,0,45,95,0,0,258,0,0,490,510
20100000000000,57,1,4,0,0,0,75,470,30,0,310,0,0,0,500
20100000000000,43,1,2,45,10,0,75,145,0,0,123,15,168,436,375
20100000000000,30,2,2,309,0,0,85,111,0,0,167,60,0,90,540
20100000000000,68,1,3,0,10,0,75,35,0,105,525,0,0,0,510
20100000000000,61,2,2,0,0,0,5,121,2,0,130,0,0,410,578
20100000000000,36,1,3,150,0,0,75,0,0,0,285,0,0,390,420
20100000000000,27,1,2,0,0,0,70,185,60,0,0,0,0,450,465
20100000000000,49,2,4,40,0,0,20,160,0,0,650,0,0,0,510
20100000000000,46,1,4,0,0,0,0,0,0,0,465,0,0,375,600
20100000000000,85,1,4,0,0,0,150,150,0,0,510,0,0,0,630
20100000000000,25,2,3,0,0,0,60,90,0,0,330,0,0,0,960
20100000000000,61,2,3,0,0,0,30,265,0,10,30,0,0,525,555
20100000000000,27,2,1,105,0,0,75,375,75,0,0,0,0,0,515
20100000000000,42,2,3,15,0,0,60,195,13,0,312,0,0,180,450
20100000000000,50,1,1,0,0,0,65,115,75,0,510,0,0,60,510
20100000000000,57,1,3,0,10,0,65,45,0,90,135,0,0,590,373
20100000000000,71,2,3,0,0,0,90,0,0,0,545,0,0,0,630
20100000000000,21,2,3,130,0,0,30,30,0,0,220,0,0,360,525
20100000000000,40,2,1,0,0,0,20,10,235,0,375,0,0,0,510
20100000000000,50,1,1,0,0,0,35,30,0,0,60,20,0,700,525
20100000000000,56,2,2,0,0,0,60,95,0,0,60,0,0,455,600
20100000000000,51,1,4,0,0,0,40,140,60,0,505,0,0,0,645
20100000000000,80,2,1,0,0,0,0,100,15,10,455,0,300,0,435
20100000000000,58,2,3,0,0,0,55,35,160,0,235,0,0,0,485
20100000000000,80,2,5,0,0,0,80,335,0,0,390,0,0,0,435
20100000000000,78,2,4,0,0,0,60,120,0,0,450,0,0,0,720
20100000000000,60,2,1,30,100,0,75,362,0,0,225,0,0,213,385
20100000000000,80,1,3,0,0,0,40,0,0,0,575,0,0,0,750
20100000000000,37,2,2,60,0,0,70,35,15,0,90,45,0,574,470
20100000000000,29,1,2,0,0,0,100,105,180,0,150,90,0,30,600
20100000000000,29,2,2,532,0,0,47,192,20,0,90,0,0,0,519
20100000000000,35,1,1,165,0,0,75,15,5,0,140,0,0,479,429
20100000000000,35,2,2,0,0,0,30,0,0,0,470,0,0,500,420
20100000000000,54,1,3,15,0,0,202,140,20,0,185,0,0,0,525
20100000000000,32,2,3,0,0,0,90,0,0,0,45,0,0,520,725
20100000000000,52,2,3,25,5,0,30,265,55,0,240,0,0,30,495
20100000000000,50,2,1,0,0,0,13,75,18,0,472,30,0,0,490
20100000000000,57,2,2,0,0,0,55,130,0,0,260,0,0,480,390
20100000000000,80,2,2,0,0,0,70,345,0,0,360,0,0,0,405
20100000000000,70,1,5,0,0,0,90,345,0,0,195,0,0,0,749
20100000000000,39,1,2,0,0,0,32,50,0,0,205,0,0,548,510
20100000000000,38,2,1,300,0,0,135,95,0,85,150,0,0,0,555
20100000000000,54,2,2,0,0,0,150,240,0,0,0,0,0,455,530
20100000000000,51,2,2,450,1,0,150,210,30,0,0,0,0,0,517
20100000000000,74,1,4,0,240,0,30,0,15,0,210,0,0,150,763
20100000000000,37,1,3,110,0,0,43,30,10,0,60,0,0,587,475
20100000000000,60,2,3,0,0,0,60,450,0,0,285,0,0,0,630
20100000000000,85,2,3,0,0,0,65,0,0,0,490,0,0,0,660
20100000000000,79,2,2,0,0,0,120,240,0,30,255,0,0,0,525
20100000000000,16,1,1,0,0,465,105,5,0,0,45,130,0,0,575
20100000000000,22,1,5,0,0,315,50,30,270,0,90,140,0,0,440
20100000000000,43,2,3,65,0,0,75,155,95,0,255,125,0,0,610
20100000000000,65,2,2,0,0,0,50,95,0,0,575,0,0,0,720
20100000000000,40,1,2,15,0,0,0,300,30,90,235,0,0,0,600
20100000000000,59,2,3,0,0,0,10,0,0,30,345,0,0,350,560
20100000000000,55,1,2,0,0,0,0,10,0,0,1040,0,0,0,350
20100000000000,29,2,2,150,11,0,30,267,103,0,315,0,0,0,405
20100000000000,43,2,4,20,0,0,0,5,8,0,315,0,0,469,492
20100000000000,36,2,2,0,0,0,30,65,30,0,130,164,0,420,405
20100000000000,38,2,1,84,0,0,75,70,0,0,45,0,0,525,540
20100000000000,52,2,2,0,0,0,30,415,80,0,143,0,0,60,627
20100000000000,78,2,3,0,0,0,95,120,0,0,634,0,110,0,250
20100000000000,71,2,4,3,0,0,60,45,10,80,689,0,10,0,420
20100000000000,56,1,2,0,0,0,40,0,0,0,170,0,0,700,480
20100000000000,26,2,3,25,0,0,30,90,0,0,75,0,0,467,575
20100000000000,69,2,3,0,0,0,120,0,30,0,720,0,0,0,450
20100000000000,68,2,1,0,0,0,35,180,100,0,363,0,0,0,675
20100000000000,60,2,2,0,120,0,45,370,20,0,150,0,0,0,600
20100000000000,22,2,3,30,0,0,50,0,0,0,255,0,0,555,480
20100000000000,28,1,1,0,0,120,125,15,5,0,65,0,0,480,515
20100000000000,35,1,1,0,0,0,2,0,0,30,0,60,0,850,473
20100000000000,37,1,1,0,0,0,10,0,0,0,0,0,0,1050,335
20100000000000,77,1,3,0,60,0,150,585,60,0,15,0,0,0,480
20100000000000,43,2,2,110,0,0,15,51,115,245,191,25,0,0,540
20100000000000,62,2,3,0,0,0,51,58,45,0,140,0,0,493,447
20100000000000,37,2,3,225,0,0,100,0,0,0,275,0,0,180,550
20100000000000,51,2,1,0,0,0,85,60,0,0,120,0,0,470,420
20100000000000,36,2,3,0,0,0,140,160,0,0,235,90,0,0,575
20100000000000,36,2,1,165,0,0,80,190,150,160,75,0,0,0,510
20100000000000,80,1,4,0,0,0,90,20,0,0,640,0,0,0,600
20100000000000,34,2,3,0,0,0,60,0,0,0,0,0,0,675,440
20100000000000,61,1,2,0,0,0,30,335,0,0,525,0,0,0,300
20100000000000,43,2,3,0,1,0,105,231,92,0,316,0,0,0,487
20100000000000,60,1,2,0,0,0,90,431,5,0,330,0,0,0,570
20100000000000,67,2,4,0,10,0,15,15,195,0,550,0,0,0,510
20100000000000,51,2,5,0,0,0,15,0,0,0,0,0,0,0,270
20100000000000,52,1,3,0,0,0,75,0,0,0,90,0,0,750,510
20100000000000,65,2,3,0,0,0,110,296,0,0,199,0,0,380,405
20100000000000,27,1,3,0,0,0,15,0,0,0,90,0,0,840,420
20100000000000,60,2,3,13,0,0,230,377,25,35,150,0,0,0,465
20100000000000,53,2,3,0,0,0,45,180,60,0,495,30,0,60,495
20100000000000,59,1,1,0,0,0,55,425,10,0,305,0,0,0,495
20100000000000,26,2,1,225,0,0,40,90,0,0,265,197,0,0,518
20100000000000,79,1,3,0,0,0,30,450,0,0,402,0,0,0,540
20100000000000,23,1,1,0,0,90,45,0,0,0,240,120,0,315,545
20100000000000,19,2,2,0,0,0,90,30,0,0,180,0,0,340,640
20100000000000,48,1,2,120,0,0,75,30,45,0,390,0,0,0,510
20100000000000,66,1,3,0,0,0,120,0,0,0,720,0,0,0,572
20100000000000,39,1,3,0,0,0,75,50,60,0,150,0,0,615,150
20100000000000,58,1,2,0,0,0,70,0,0,0,490,0,0,220,465
20100000000000,85,1,NA,0,0,0,30,75,0,0,810,0,0,0,480
20100000000000,15,1,3,0,0,0,115,45,10,0,534,0,0,0,536
20100000000000,52,1,3,0,2,0,90,230,55,0,275,0,0,65,573
20100000000000,51,2,1,0,5,0,135,225,100,0,60,90,15,0,525
20100000000000,50,2,2,0,0,0,165,90,0,0,360,60,0,0,510
20100000000000,61,2,2,0,0,0,60,290,40,0,124,0,0,450,420
20100000000000,62,1,3,0,0,0,105,415,105,0,110,120,0,0,465
20100000000000,15,2,1,20,0,0,16,218,22,123,77,174,0,0,510
20100000000000,47,1,3,0,0,0,0,150,0,0,630,0,0,0,660
20100000000000,20,1,2,0,15,0,30,90,13,0,120,0,15,346,502
20100000000000,37,1,3,0,1,0,90,240,0,0,739,0,0,60,180
20100000000000,65,1,5,0,0,0,55,93,60,0,1106,0,0,0,50
20100000000000,63,1,3,0,0,0,50,390,0,0,0,0,180,0,670
20100000000000,53,2,2,0,10,0,60,330,30,0,358,0,0,0,570
20100000000000,47,2,3,0,300,0,45,65,0,0,190,0,0,0,600
20100000000000,69,2,2,0,0,0,140,179,56,0,320,0,0,0,535
20100000000000,80,2,NA,0,0,0,40,205,25,0,470,0,0,0,585
20100000000000,43,2,1,165,0,0,0,170,40,0,285,0,0,0,600
20100000000000,85,2,5,0,0,0,30,85,0,0,865,0,0,0,420
20100000000000,15,1,2,0,0,730,70,30,0,0,30,0,0,0,420
20100000000000,40,2,3,0,0,0,0,490,0,0,455,0,0,0,435
20100000000000,66,1,2,0,0,0,60,30,5,0,390,240,0,0,500
20100000000000,57,2,NA,0,0,0,60,240,0,0,240,0,0,0,840
20100000000000,45,2,1,0,0,0,70,30,0,0,160,52,0,535,470
20100000000000,22,2,4,110,0,0,17,159,2,0,393,0,0,120,415
20100000000000,63,1,3,28,0,0,70,37,60,0,213,0,0,387,400
20100000000000,46,1,5,7,0,0,15,85,0,0,753,0,0,0,520
20100000000000,23,2,2,0,0,0,70,45,0,0,360,0,0,0,725
20100000000000,65,2,3,0,0,0,90,470,45,0,110,0,180,3,415
20100000000000,75,2,NA,0,0,0,25,7,0,0,688,0,0,0,600
20100000000000,74,1,NA,90,0,0,90,0,0,0,120,0,0,0,1080
20100000000000,51,2,2,0,0,90,50,80,0,0,120,0,0,432,485
20100000000000,76,1,1,0,0,0,105,113,155,35,290,0,0,0,572
20100000000000,16,1,2,15,0,565,45,60,0,0,105,15,0,0,480
20100000000000,78,1,4,0,0,0,90,99,30,0,476,0,0,0,650
20100000000000,48,1,2,0,30,0,150,45,60,0,382,28,0,0,495
20100000000000,70,1,2,0,0,0,80,110,5,70,240,150,0,0,660
20100000000000,53,2,3,0,0,0,30,200,45,0,429,0,0,0,690
20100000000000,36,1,3,0,0,0,115,0,0,0,90,0,0,365,480
20100000000000,45,1,3,0,0,0,60,0,0,0,425,0,0,335,510
20100000000000,17,1,2,0,0,485,35,0,0,0,60,0,0,0,790
20100000000000,30,2,3,450,0,0,20,320,120,0,0,0,0,0,440
20100000000000,41,2,3,0,0,0,120,120,0,0,600,0,0,0,540
20100000000000,27,1,2,30,10,0,0,20,30,90,0,0,0,540,572
20100000000000,18,1,2,0,30,510,60,35,0,0,120,0,0,0,479
20100000000000,70,1,3,0,0,0,90,525,0,0,445,0,0,0,255
20100000000000,63,2,4,0,80,0,25,35,20,0,175,0,0,168,435
20100000000000,40,1,3,0,0,0,30,0,15,0,170,0,0,620,360
20100000000000,46,1,3,0,50,0,41,32,0,0,225,0,0,235,642
20100000000000,65,2,2,0,270,0,15,60,0,0,525,0,0,0,540
20100000000000,32,2,1,80,0,0,60,0,0,0,110,0,0,405,570
20100000000000,58,2,2,0,0,0,60,87,232,0,377,0,0,0,508
20100000000000,64,1,4,0,0,0,50,157,0,0,50,0,0,513,540
20100000000000,18,2,2,0,0,0,20,0,0,0,535,0,0,0,730
20100000000000,54,2,1,90,0,0,70,85,15,0,100,10,0,0,595
20100000000000,58,2,4,105,0,0,120,185,0,0,190,0,155,0,600
20100000000000,20,2,3,0,0,90,20,0,0,0,90,0,0,345,510
20100000000000,42,1,2,20,0,0,80,330,0,0,410,0,0,0,600
20100000000000,46,2,2,40,0,0,20,135,50,0,457,15,0,0,480
20100000000000,77,2,4,0,0,0,35,225,0,0,665,0,0,0,435
20100000000000,85,2,4,0,0,0,80,15,0,20,725,0,0,0,570
20100000000000,51,2,1,10,0,0,90,70,0,0,35,0,0,620,475
20100000000000,45,2,3,5,0,0,40,290,15,0,260,0,0,0,690
20100000000000,58,2,3,0,120,0,30,40,2,0,114,0,0,414,525
20100000000000,24,2,4,525,0,0,60,105,0,0,30,0,0,0,690
20100000000000,48,1,1,0,0,0,90,120,90,105,240,0,0,0,640
20100000000000,33,2,2,282,20,0,70,282,0,0,173,0,0,2,580
20100000000000,41,1,3,0,0,0,30,75,0,0,625,0,0,0,690
20100000000000,39,1,2,0,0,0,120,70,20,0,390,0,0,0,810
20100000000000,48,1,4,0,0,0,75,50,145,0,343,0,0,0,480
20100000000000,30,2,2,0,0,0,80,0,0,0,0,0,0,1140,135
20100000000000,47,1,2,0,0,0,60,15,0,0,40,0,0,640,540
20100000000000,28,2,2,0,0,0,90,45,0,0,70,0,0,520,435
20100000000000,21,2,2,0,0,0,60,420,30,0,0,180,0,0,620
20100000000000,63,2,NA,0,10,0,65,88,8,60,209,0,0,0,406
20100000000000,67,1,5,0,0,0,10,170,0,0,740,0,0,0,510
20100000000000,42,2,1,56,0,0,20,60,0,94,65,0,40,458,440
20100000000000,55,2,3,0,0,0,15,52,0,30,83,5,0,532,555
20100000000000,28,1,2,45,0,0,35,0,79,0,292,0,0,480,360
20100000000000,77,2,2,0,0,0,60,310,0,0,305,0,0,0,660
20100000000000,36,1,4,0,0,0,40,4,0,0,840,0,0,60,496
20100000000000,79,2,3,0,0,0,65,275,160,0,270,30,0,0,495
20100000000000,66,2,3,0,0,0,60,15,0,0,610,0,0,0,240
20100000000000,50,1,2,36,0,0,50,105,0,0,130,0,0,495,480
20100000000000,38,1,3,155,0,0,90,225,140,0,120,0,0,0,640
20100000000000,32,1,1,0,0,0,90,380,60,0,160,0,0,5,615
20100000000000,48,1,3,0,0,0,57,80,15,0,696,0,0,0,373
20100000000000,46,2,3,140,0,0,0,90,0,0,0,0,0,595,505
20100000000000,29,2,2,376,0,0,25,34,0,90,306,0,0,0,510
20100000000000,73,1,2,0,365,0,150,45,0,0,0,0,0,0,660
20100000000000,47,1,2,0,0,0,60,420,0,0,300,0,0,0,615
20100000000000,32,2,3,0,0,0,60,320,0,90,308,0,0,0,540
20100000000000,60,1,4,0,0,0,105,225,0,0,465,0,0,0,630
20100000000000,60,2,2,0,120,0,30,216,15,0,355,0,0,0,525
20100000000000,27,1,2,0,10,0,300,0,45,0,450,60,0,0,420
20100000000000,61,1,4,0,0,0,70,181,85,0,403,90,0,0,532
20100000000000,46,2,1,0,0,0,65,5,5,0,695,0,0,0,600
20100000000000,44,2,2,4,0,0,30,30,0,0,489,0,0,0,628
20100000000000,61,1,2,0,0,0,102,50,0,0,195,0,0,548,450
20100000000000,27,2,2,180,0,0,50,60,5,0,120,0,0,525,360
20100000000000,55,2,2,0,0,0,30,16,0,0,84,2,0,452,510
20100000000000,61,1,1,0,0,0,30,0,0,0,750,120,0,0,540
20100000000000,69,1,2,0,0,0,100,425,30,0,340,0,0,0,450
20100000000000,47,1,1,0,0,0,105,366,235,0,140,0,0,170,360
20100000000000,35,2,1,270,7,0,110,150,40,0,75,81,0,0,540
20100000000000,20,1,2,0,0,0,105,60,0,0,585,0,0,0,570
20100000000000,30,1,1,160,0,0,95,20,0,0,115,30,0,430,500
20100000000000,24,2,1,0,0,0,35,100,0,0,225,0,0,480,510
20100000000000,26,1,3,0,0,0,40,10,6,0,90,0,0,659,435
20100000000000,67,1,1,0,0,150,0,1,25,0,170,0,0,600,361
20100000000000,72,2,1,0,0,0,110,420,0,0,385,0,0,0,480
20100000000000,80,1,2,0,0,0,60,110,5,0,700,0,0,0,480
20100000000000,73,1,5,0,0,0,60,0,0,0,615,0,0,0,750
20100000000000,41,2,3,0,0,0,20,375,48,0,417,45,0,7,435
20100000000000,36,2,3,0,0,0,120,10,60,0,120,0,0,120,840
20100000000000,45,2,4,0,0,0,105,340,0,60,195,0,0,0,510
20100000000000,18,2,2,200,0,0,30,20,0,0,250,90,0,0,690
20100000000000,30,2,2,0,0,0,55,60,0,0,60,0,0,720,360
20100000000000,54,1,2,0,0,0,50,410,20,0,180,0,0,0,688
20100000000000,63,2,2,0,0,0,150,255,0,0,195,300,0,0,480
20100000000000,72,2,2,0,0,0,65,535,0,0,190,20,0,0,575
20100000000000,85,1,3,0,0,0,165,20,30,0,440,0,0,0,720
20100000000000,16,1,4,0,0,0,60,0,0,0,270,120,0,0,720
20100000000000,56,2,2,0,0,0,15,537,60,0,238,0,0,0,450
20100000000000,49,2,1,0,0,0,50,89,0,0,95,0,0,612,440
20100000000000,34,1,2,47,30,0,55,86,0,0,97,35,0,479,489
20100000000000,51,1,3,120,0,0,40,160,0,0,490,0,0,0,628
20100000000000,85,1,1,25,0,0,272,195,50,0,115,15,15,30,465
20100000000000,64,1,NA,0,0,0,5,30,0,0,0,0,0,995,360
20100000000000,62,1,3,0,0,0,60,0,0,0,300,60,0,300,720
20100000000000,79,2,1,0,0,0,40,5,0,45,528,0,0,0,750
20100000000000,80,2,3,0,2,0,25,25,0,0,468,0,110,0,450
20100000000000,65,2,1,0,0,0,35,35,10,0,151,0,180,245,615
20100000000000,58,2,2,40,30,0,60,215,30,0,335,0,0,0,595
20100000000000,64,1,2,105,0,0,130,50,115,0,500,0,0,0,390
20100000000000,73,2,3,0,180,0,100,120,60,0,250,0,0,0,690
20100000000000,40,2,2,0,0,0,30,320,120,0,390,60,0,2,418
20100000000000,42,1,1,1,0,0,105,35,10,0,393,120,0,15,640
20100000000000,74,1,5,0,0,0,210,0,0,0,253,0,0,0,660
20100000000000,67,1,2,0,0,0,120,40,0,0,300,75,0,430,425
20100000000000,62,2,3,0,0,0,50,160,30,0,480,90,0,0,507
20100000000000,48,2,2,81,0,0,35,85,33,0,130,0,0,422,430
20100000000000,85,2,2,0,60,0,50,105,95,0,417,0,0,0,510
20100000000000,64,1,2,0,0,0,70,57,110,0,613,0,0,0,540
20100000000000,69,2,2,0,0,0,10,125,180,0,230,0,0,150,495
20100000000000,35,1,1,0,0,0,30,930,0,0,0,0,0,0,435
20100000000000,48,2,1,0,0,0,160,150,0,0,455,45,0,0,535
20100000000000,55,1,1,60,0,0,60,45,0,0,15,0,0,705,465
20100000000000,61,2,3,31,0,0,35,122,85,0,183,0,0,0,874
20100000000000,51,1,2,0,0,0,30,435,0,0,300,0,0,0,579
20100000000000,48,2,2,0,0,0,35,174,30,0,83,0,295,0,600
20100000000000,49,2,3,0,0,0,150,120,0,0,150,0,0,450,450
20100000000000,77,2,4,0,0,0,75,90,60,0,495,0,0,0,630
20100000000000,51,1,4,0,0,0,180,345,0,0,263,0,0,0,600
20100000000000,53,2,2,39,0,0,15,71,0,0,112,31,0,622,425
20100000000000,41,2,1,148,0,0,65,120,0,0,60,0,0,520,420
20100000000000,80,2,2,0,0,0,80,217,45,30,555,0,0,0,465
20100000000000,72,2,1,0,0,0,100,115,0,0,405,160,0,0,645
20100000000000,68,1,2,0,0,0,56,0,0,0,446,0,0,371,480
20100000000000,30,2,3,45,20,0,0,75,0,0,213,0,0,430,480
20100000000000,63,2,3,0,0,0,40,350,20,0,310,0,0,0,630
20100000000000,75,1,2,0,5,0,180,0,5,0,60,630,0,0,444
20100000000000,69,2,NA,0,0,0,35,610,0,0,165,0,0,0,630
20100000000000,75,2,3,0,0,0,35,130,90,0,471,0,0,188,390
20100000000000,60,1,NA,0,0,0,30,605,0,0,60,0,0,0,745
20100000000000,80,2,4,0,0,0,25,0,0,0,733,0,0,0,500
20100000000000,71,2,3,0,0,0,50,250,0,0,425,0,0,0,600
20100000000000,72,2,1,0,0,0,52,182,0,0,706,0,60,0,440
20100000000000,80,1,1,0,0,0,60,130,2,150,88,60,0,330,540
20100000000000,42,2,4,0,0,0,105,45,30,0,585,0,0,0,470
20100000000000,46,1,3,0,0,0,60,15,13,0,189,0,52,625,362
20100000000000,19,1,2,0,0,0,45,10,0,0,290,120,0,345,570
20100000000000,50,2,5,15,315,0,45,180,0,0,105,0,0,0,775
20100000000000,34,2,1,185,0,0,0,130,80,0,230,0,0,180,435
20100000000000,51,1,2,0,0,0,120,445,0,0,240,0,0,0,635
20100000000000,45,1,4,0,92,0,45,285,75,0,262,0,0,0,450
20100000000000,20,2,3,0,225,0,15,30,0,125,260,0,0,0,615
20100000000000,59,2,1,0,0,0,50,60,0,60,0,0,0,695,480
20100000000000,31,1,3,0,0,0,165,120,0,0,185,210,0,0,600
20100000000000,45,2,3,100,165,65,65,80,20,0,80,0,0,0,560
20100000000000,41,2,3,0,0,0,180,60,0,0,71,0,0,445,625
20100000000000,39,1,4,0,0,0,75,510,0,0,405,0,0,0,450
20100000000000,29,1,2,0,0,0,50,37,0,0,125,45,0,603,516
20100000000000,62,2,3,0,0,0,50,120,0,0,235,0,0,420,390
20100000000000,30,1,1,240,0,0,150,95,0,0,435,0,0,0,520
20100000000000,34,2,3,70,0,0,50,150,0,0,120,0,0,470,475
20100000000000,45,1,2,0,0,0,180,0,0,265,265,90,0,30,540
20100000000000,51,1,1,0,0,0,25,90,0,0,780,30,0,0,495
20100000000000,22,2,4,0,0,0,40,40,0,0,315,0,0,495,420
20100000000000,52,2,4,0,0,0,95,0,0,0,683,0,0,0,660
20100000000000,17,1,2,0,0,0,45,0,1,0,430,0,0,255,574
20100000000000,52,1,4,0,5,0,45,90,15,0,260,480,0,0,420
20100000000000,17,2,3,10,0,120,75,0,45,0,80,120,200,0,530
20100000000000,58,1,3,0,0,0,15,285,0,0,450,0,0,0,600
20100000000000,67,1,5,0,0,0,70,0,0,0,680,0,0,0,690
20100000000000,17,1,1,65,5,0,135,0,313,0,250,90,0,0,425
20100000000000,41,1,4,0,0,0,15,15,10,0,0,0,0,450,290
20100000000000,62,2,3,81,0,0,75,691,0,0,293,0,0,0,240
20100000000000,50,1,4,0,0,0,100,805,0,0,55,0,0,0,480
20100000000000,34,1,2,0,0,0,70,60,0,0,140,0,0,645,390
20100000000000,38,2,3,47,0,0,114,324,0,0,230,80,0,0,570
20100000000000,24,1,3,0,0,0,330,0,0,0,25,30,0,581,335
20100000000000,39,2,2,0,0,0,65,100,345,0,230,0,0,0,570
20100000000000,60,1,4,0,0,0,30,60,0,0,670,0,0,0,660
20100000000000,56,1,3,0,0,0,60,0,0,0,690,120,0,0,570
20100000000000,45,2,4,0,0,0,120,0,0,0,150,0,0,525,510
20100000000000,42,2,1,55,0,0,90,25,0,0,0,0,0,684,375
20100000000000,62,2,3,0,0,0,135,455,0,0,200,0,0,0,600
20100000000000,58,1,1,0,0,0,150,525,30,0,0,0,0,0,330
20100000000000,53,1,1,0,0,0,75,30,0,0,60,0,0,445,665
20100000000000,32,1,2,515,0,0,35,330,0,0,0,0,0,0,470
20100000000000,56,1,3,0,0,0,45,120,10,0,225,0,120,210,400
20100000000000,34,2,2,60,0,0,50,40,0,0,372,0,283,0,477
20100000000000,41,2,4,35,0,0,60,60,25,0,350,0,0,0,775
20100000000000,16,1,1,0,0,0,40,180,0,0,375,0,0,0,600
20100000000000,51,1,1,0,2,0,10,0,28,0,120,30,0,418,540
20100000000000,43,1,4,0,0,0,30,180,30,0,505,0,0,0,660
20100000000000,30,1,3,15,178,0,145,0,60,0,290,0,0,0,648
20100000000000,74,2,NA,0,0,0,0,395,60,0,180,0,0,185,555
20100000000000,23,2,2,5,0,0,55,100,60,0,450,0,0,0,640
20100000000000,17,2,1,0,0,0,40,60,15,0,335,55,0,345,545
20100000000000,20,1,1,0,2,90,10,15,10,0,280,205,0,60,653
20100000000000,64,2,5,0,0,0,30,510,0,0,150,0,0,0,555
20100000000000,42,1,1,95,0,0,0,0,20,0,60,60,0,635,435
20100000000000,17,1,3,0,0,0,40,0,0,0,180,120,0,0,765
20100000000000,55,2,4,0,0,0,30,30,0,0,0,0,0,0,1305
20100000000000,32,2,2,167,0,0,45,35,0,0,68,0,0,445,555
20100000000000,38,1,3,0,0,0,60,195,0,0,60,30,0,465,480
20100000000000,71,1,4,0,130,0,10,15,5,0,395,290,0,0,506
20100000000000,40,2,3,155,0,0,50,90,10,0,0,0,0,565,450
20100000000000,66,2,4,0,0,0,40,60,0,0,740,0,0,0,600
20100000000000,61,2,4,0,0,0,45,52,0,0,293,0,0,485,480
20100000000000,54,1,3,0,0,0,30,305,115,0,305,0,0,0,510
20100000000000,47,2,2,150,0,0,80,75,0,0,240,140,0,0,630
20100000000000,35,2,2,30,0,0,30,0,0,0,80,0,0,755,435
20100000000000,80,2,3,0,0,0,87,87,0,254,369,10,0,0,465
20100000000000,36,2,2,0,0,0,110,25,50,0,120,0,0,515,477
20100000000000,70,1,5,0,0,0,50,20,0,0,830,0,0,0,540
20100000000000,55,2,4,0,46,0,180,373,0,0,150,0,0,0,579
20100000000000,49,1,3,0,0,0,50,15,0,0,60,0,0,760,420
20100000000000,31,2,2,71,0,0,73,165,0,0,195,0,0,384,469
20100000000000,27,2,2,70,0,0,30,104,90,0,185,0,0,0,720
20100000000000,68,1,4,0,0,0,180,600,0,0,270,0,0,0,390
20100000000000,38,2,1,120,0,0,35,200,64,0,204,0,0,0,605
20100000000000,75,1,3,0,0,0,65,60,0,0,475,0,0,0,802
20100000000000,25,1,1,0,0,0,125,0,0,0,80,90,0,495,513
20100000000000,67,1,3,0,0,0,45,5,30,0,580,0,0,10,660
20100000000000,51,1,4,0,0,0,120,270,120,0,270,0,0,0,510
20100000000000,62,1,5,0,0,0,60,150,0,0,450,0,0,0,780
20100000000000,49,2,2,0,0,0,30,180,0,30,645,0,0,0,465
